spotID,timestamp,reporter,reporterGrid,snr,frequency,call,grid,power,drift,distance,azimuth,band,version,code
2502494002,1602463680,ON3URE/01,JO20cw,-19,14.097017,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502597250,1602468600,ON3URE/01,JO20cw,-20,14.097017,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502605655,1602469080,ON3URE/01,JO20cw,-17,14.097067,DL2KCK,JO31oa,37,-2,210,269,14,1.3 Kiwi,0
2502614478,1602469440,ON3URE/01,JO20cw,-20,14.097017,ON7KB,JO21ei,37,-1,48,194,14,1.3 Kiwi,0
2502709291,1602474480,ON3URE/01,JO20cw,-18,14.097016,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502731256,1602475800,ON3URE/01,JO20cw,-19,14.097016,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502745085,1602476520,ON3URE/01,JO20cw,-19,14.097016,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502771824,1602477840,ON3URE/01,JO20cw,-27,14.097056,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502805004,1602479520,ON3URE/01,JO20cw,-20,14.097016,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502820298,1602480240,ON3URE/01,JO20cw,-19,14.097015,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502854180,1602481800,ON3URE/01,JO20cw,-24,14.097022,RA3III,KO66jf,23,1,1960,265,14,1.3 Kiwi,0
2502858168,1602481920,ON3URE/01,JO20cw,-26,14.097012,SV1DAR,KM17vx,33,0,2107,319,14,1.3 Kiwi,0
2502863372,1602482280,ON3URE/01,JO20cw,-27,14.097012,SV1DAR,KM17vx,33,0,2107,319,14,1.3 Kiwi,0
2502875720,1602482880,ON3URE/01,JO20cw,-25,14.097012,SV1DAR,KM17vx,33,0,2107,319,14,1.3 Kiwi,0
2502879954,1602483000,ON3URE/01,JO20cw,-20,14.097015,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502914226,1602484320,ON3URE/01,JO20cw,-21,14.097012,SV1DAR,KM17vx,33,0,2107,319,14,1.3 Kiwi,0
2502915610,1602484440,ON3URE/01,JO20cw,-29,14.097022,RA3III,KO66jf,23,0,1960,265,14,1.3 Kiwi,0
2502934008,1602485160,ON3URE/01,JO20cw,-20,14.097015,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2502939758,1602485280,ON3URE/01,JO20cw,-28,14.097072,US3MW,KN99da,23,0,2425,288,14,1.3 Kiwi,0
2502940631,1602485400,ON3URE/01,JO20cw,-26,14.097010,VK3QN,QF22,37,0,16603,309,14,1.3 Kiwi,0
2502955940,1602486000,ON3URE/01,JO20cw,-25,14.097022,RA3III,KO66jf,23,0,1960,265,14,1.3 Kiwi,0
2502955805,1602486000,ON3URE/01,JO20cw,-15,14.097103,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2502956961,1602486000,ON3URE/01,JO20cw,-12,14.097013,VK3QN,QF22,37,1,16603,309,14,1.3 Kiwi,0
2502966576,1602486360,ON3URE/01,JO20cw,-3,14.097020,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2502973431,1602486600,ON3URE/01,JO20cw,-14,14.097103,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2502973703,1602486600,ON3URE/01,JO20cw,-10,14.097015,VK3QN,QF22,37,1,16603,309,14,1.3 Kiwi,0
2502985539,1602486960,ON3URE/01,JO20cw,-2,14.097019,OH5XO,KP41ca,27,-1,1849,244,14,1.3 Kiwi,0
2502988070,1602487080,ON3URE/01,JO20cw,-3,14.097020,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2502992626,1602487200,ON3URE/01,JO20cw,-14,14.097103,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2502993758,1602487200,ON3URE/01,JO20cw,-10,14.097017,VK3QN,QF22,37,1,16603,309,14,1.3 Kiwi,0
2503003213,1602487440,ON3URE/01,JO20cw,-6,14.097019,OH5XO,KP41ca,27,-1,1849,244,14,1.3 Kiwi,0
2503009211,1602487680,ON3URE/01,JO20cw,-5,14.097018,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503010631,1602487800,ON3URE/01,JO20cw,-15,14.097101,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2503010202,1602487800,ON3URE/01,JO20cw,-11,14.097018,VK3QN,QF22,37,1,16603,309,14,1.3 Kiwi,0
2503016265,1602487920,ON3URE/01,JO20cw,-6,14.097018,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503016291,1602487920,ON3URE/01,JO20cw,-7,14.097092,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503020308,1602488160,ON3URE/01,JO20cw,-7,14.097092,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503020306,1602488160,ON3URE/01,JO20cw,-1,14.097017,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503027069,1602488400,ON3URE/01,JO20cw,-2,14.097017,OH5XO,KP41ca,27,-1,1849,244,14,1.3 Kiwi,0
2503027262,1602488400,ON3URE/01,JO20cw,-5,14.097091,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503029462,1602488400,ON3URE/01,JO20cw,-20,14.097100,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2503034637,1602488640,ON3URE/01,JO20cw,-6,14.097091,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503043459,1602488880,ON3URE/01,JO20cw,-6,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503042327,1602488880,ON3URE/01,JO20cw,2,14.097017,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503044711,1602489000,ON3URE/01,JO20cw,-28,14.097100,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2503047151,1602489000,ON3URE/01,JO20cw,-23,14.097022,VK3QN,QF22,37,1,16603,309,14,1.3 Kiwi,0
2503048874,1602489120,ON3URE/01,JO20cw,-19,14.097033,EU1ST,KO33tu,40,0,1614,268,14,1.3 Kiwi,0
2503048271,1602489120,ON3URE/01,JO20cw,-9,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503054790,1602489360,ON3URE/01,JO20cw,-13,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503054686,1602489360,ON3URE/01,JO20cw,-9,14.097091,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503059868,1602489480,ON3URE/01,JO20cw,-19,14.097033,EU1ST,KO33tu,40,0,1614,268,14,1.3 Kiwi,0
2503063888,1602489600,ON3URE/01,JO20cw,-25,14.097019,RA3III,KO66jf,23,0,1960,265,14,1.3 Kiwi,0
2503063797,1602489600,ON3URE/01,JO20cw,-12,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503069885,1602489840,ON3URE/01,JO20cw,-11,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503080599,1602490200,ON3URE/01,JO20cw,-16,14.097009,FY5KE,GJ35pe,37,0,7297,35,14,1.3 Kiwi,0
2503084654,1602490320,ON3URE/01,JO20cw,-20,14.097033,EU1ST,KO33tu,37,0,1614,268,14,1.3 Kiwi,0
2503090699,1602490560,ON3URE/01,JO20cw,2,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503091831,1602490680,ON3URE/01,JO20cw,-12,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503091911,1602490680,ON3URE/01,JO20cw,-2,14.097016,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503104943,1602491040,ON3URE/01,JO20cw,-3,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503106089,1602491160,ON3URE/01,JO20cw,-5,14.097016,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503109668,1602491280,ON3URE/01,JO20cw,-20,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503115506,1602491400,ON3URE/01,JO20cw,-11,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503119353,1602491520,ON3URE/01,JO20cw,-1,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503117593,1602491520,ON3URE/01,JO20cw,-12,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503125610,1602491760,ON3URE/01,JO20cw,-7,14.097095,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503128271,1602491880,ON3URE/01,JO20cw,-5,14.097016,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503133094,1602492000,ON3URE/01,JO20cw,-8,14.097068,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503131860,1602492000,ON3URE/01,JO20cw,-4,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503131057,1602492000,ON3URE/01,JO20cw,-5,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503130611,1602492000,ON3URE/01,JO20cw,-6,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503134716,1602492120,ON3URE/01,JO20cw,-19,14.097011,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2503137626,1602492240,ON3URE/01,JO20cw,-8,14.097034,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503138742,1602492240,ON3URE/01,JO20cw,-6,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503146417,1602492480,ON3URE/01,JO20cw,4,14.097016,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503145152,1602492480,ON3URE/01,JO20cw,-12,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503150762,1602492600,ON3URE/01,JO20cw,-27,14.097053,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2503150684,1602492600,ON3URE/01,JO20cw,-9,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503150583,1602492600,ON3URE/01,JO20cw,-2,14.097016,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503153162,1602492720,ON3URE/01,JO20cw,-23,14.097020,OH6MQM,KP12iq,23,0,1712,229,14,1.3 Kiwi,0
2503153647,1602492720,ON3URE/01,JO20cw,-8,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503158326,1602492960,ON3URE/01,JO20cw,-11,14.097070,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503158211,1602492960,ON3URE/01,JO20cw,6,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503158586,1602492960,ON3URE/01,JO20cw,-9,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503161015,1602493080,ON3URE/01,JO20cw,-4,14.097016,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503166589,1602493200,ON3URE/01,JO20cw,-13,14.097032,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503163895,1602493200,ON3URE/01,JO20cw,-10,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503170357,1602493320,ON3URE/01,JO20cw,-23,14.097011,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2503170341,1602493320,ON3URE/01,JO20cw,-12,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503174005,1602493440,ON3URE/01,JO20cw,-21,14.097021,OH6MQM,KP12iq,23,1,1712,229,14,1.3 Kiwi,0
2503181112,1602493680,ON3URE/01,JO20cw,-12,14.097046,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503181007,1602493680,ON3URE/01,JO20cw,7,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503181064,1602493680,ON3URE/01,JO20cw,-5,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503186018,1602493920,ON3URE/01,JO20cw,-7,14.097001,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503186891,1602493920,ON3URE/01,JO20cw,-23,14.097010,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2503186077,1602493920,ON3URE/01,JO20cw,-9,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503190064,1602494040,ON3URE/01,JO20cw,-6,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503191763,1602494160,ON3URE/01,JO20cw,-8,14.097014,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503191777,1602494160,ON3URE/01,JO20cw,-17,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503196094,1602494280,ON3URE/01,JO20cw,-15,14.097061,OH3FR,KP20is,33,0,1670,238,14,1.3 Kiwi,0
2503198267,1602494400,ON3URE/01,JO20cw,-15,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503198344,1602494400,ON3URE/01,JO20cw,-9,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503206169,1602494640,ON3URE/01,JO20cw,-22,14.097113,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503206186,1602494640,ON3URE/01,JO20cw,-12,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503207400,1602494640,ON3URE/01,JO20cw,-5,14.097037,R9JQ,MP40mx,50,0,4003,284,14,1.3 Kiwi,0
2503205695,1602494640,ON3URE/01,JO20cw,-8,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503206333,1602494640,ON3URE/01,JO20cw,-17,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503210953,1602494760,ON3URE/01,JO20cw,-23,14.097011,ON7KB,JO21ei,37,0,48,194,14,1.3 Kiwi,0
2503212714,1602494880,ON3URE/01,JO20cw,-8,14.097037,R9JQ,MP40mx,50,0,4003,284,14,1.3 Kiwi,0
2503214203,1602494880,ON3URE/01,JO20cw,-13,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503213086,1602494880,ON3URE/01,JO20cw,-8,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503220481,1602495120,ON3URE/01,JO20cw,-22,14.097113,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503220440,1602495120,ON3URE/01,JO20cw,2,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503220465,1602495120,ON3URE/01,JO20cw,-15,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503222293,1602495240,ON3URE/01,JO20cw,-11,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503225493,1602495360,ON3URE/01,JO20cw,-13,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503237329,1602495600,ON3URE/01,JO20cw,-11,14.097037,R9JQ,MP40mx,50,0,4003,284,14,1.3 Kiwi,0
2503237341,1602495600,ON3URE/01,JO20cw,-12,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503234866,1602495600,ON3URE/01,JO20cw,0,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503238389,1602495720,ON3URE/01,JO20cw,-13,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503239538,1602495840,ON3URE/01,JO20cw,-7,14.097006,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503239372,1602495840,ON3URE/01,JO20cw,-12,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503247188,1602496080,ON3URE/01,JO20cw,-11,14.097127,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503247954,1602496080,ON3URE/01,JO20cw,-18,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503247945,1602496080,ON3URE/01,JO20cw,-4,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503249299,1602496200,ON3URE/01,JO20cw,-11,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503254611,1602496320,ON3URE/01,JO20cw,-11,14.097070,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503253431,1602496320,ON3URE/01,JO20cw,-26,14.097018,OH6MQM,KP12iq,23,1,1712,229,14,1.3 Kiwi,0
2503253138,1602496320,ON3URE/01,JO20cw,-24,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503258706,1602496560,ON3URE/01,JO20cw,-7,14.097014,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503259085,1602496560,ON3URE/01,JO20cw,-15,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503262586,1602496680,ON3URE/01,JO20cw,-1,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503264717,1602496800,ON3URE/01,JO20cw,-12,14.097079,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503264730,1602496800,ON3URE/01,JO20cw,-14,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503271154,1602497040,ON3URE/01,JO20cw,-19,14.097019,OH6MQM,KP12iq,23,2,1712,229,14,1.3 Kiwi,0
2503270158,1602497040,ON3URE/01,JO20cw,-12,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503275777,1602497280,ON3URE/01,JO20cw,-6,14.097025,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503276900,1602497280,ON3URE/01,JO20cw,7,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503276299,1602497280,ON3URE/01,JO20cw,-9,14.097090,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503279438,1602497400,ON3URE/01,JO20cw,-6,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503279901,1602497400,ON3URE/01,JO20cw,-5,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503283783,1602497520,ON3URE/01,JO20cw,-2,14.097128,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503283734,1602497520,ON3URE/01,JO20cw,-11,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503289860,1602497760,ON3URE/01,JO20cw,2,14.097014,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503289292,1602497760,ON3URE/01,JO20cw,-9,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503294840,1602497880,ON3URE/01,JO20cw,-8,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503297046,1602498000,ON3URE/01,JO20cw,-22,14.097011,UA3DJR,KO85xu,30,0,2279,270,14,1.3 Kiwi,0
2503297352,1602498000,ON3URE/01,JO20cw,-14,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503301938,1602498120,ON3URE/01,JO20cw,-4,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503305355,1602498240,ON3URE/01,JO20cw,-11,14.097087,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503305339,1602498240,ON3URE/01,JO20cw,-8,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503308660,1602498360,ON3URE/01,JO20cw,0,14.096991,HG9SM,KN08hf,30,0,1218,290,14,1.3 Kiwi,0
2503306979,1602498360,ON3URE/01,JO20cw,-6,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503310394,1602498480,ON3URE/01,JO20cw,-12,14.097042,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503310441,1602498480,ON3URE/01,JO20cw,-5,14.097018,SM3ESX,JP82,20,0,1495,217,14,1.3 Kiwi,0
2503311050,1602498480,ON3URE/01,JO20cw,-11,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503319643,1602498720,ON3URE/01,JO20cw,-11,14.097078,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503319473,1602498720,ON3URE/01,JO20cw,-2,14.097014,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503319564,1602498720,ON3URE/01,JO20cw,-10,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503320685,1602498840,ON3URE/01,JO20cw,-4,14.096991,HG9SM,KN08hf,30,0,1218,290,14,1.3 Kiwi,0
2503321960,1602498840,ON3URE/01,JO20cw,-8,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503321898,1602498840,ON3URE/01,JO20cw,3,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503324321,1602498960,ON3URE/01,JO20cw,-18,14.097002,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503323630,1602498960,ON3URE/01,JO20cw,-3,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503330505,1602499200,ON3URE/01,JO20cw,-14,14.097024,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503330352,1602499200,ON3URE/01,JO20cw,-11,14.097061,OH3FR,KP20is,33,0,1670,238,14,1.3 Kiwi,0
2503330191,1602499200,ON3URE/01,JO20cw,-9,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503331675,1602499200,ON3URE/01,JO20cw,-11,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503337651,1602499440,ON3URE/01,JO20cw,-13,14.097058,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503337661,1602499440,ON3URE/01,JO20cw,-18,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503338870,1602499440,ON3URE/01,JO20cw,-13,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503343859,1602499560,ON3URE/01,JO20cw,-9,14.097016,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503345046,1602499680,ON3URE/01,JO20cw,-15,14.097131,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503345911,1602499680,ON3URE/01,JO20cw,2,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503346056,1602499680,ON3URE/01,JO20cw,-6,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503351441,1602499800,ON3URE/01,JO20cw,-22,14.097098,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2503355458,1602499920,ON3URE/01,JO20cw,-26,14.097031,LA7EPA,JP99of,37,0,2183,209,14,1.3 Kiwi,0
2503355140,1602499920,ON3URE/01,JO20cw,-6,14.097064,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503355154,1602499920,ON3URE/01,JO20cw,-12,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503358330,1602500040,ON3URE/01,JO20cw,-11,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503360942,1602500160,ON3URE/01,JO20cw,-1,14.097037,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503360986,1602500160,ON3URE/01,JO20cw,-6,14.097014,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503360288,1602500160,ON3URE/01,JO20cw,-19,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503361030,1602500160,ON3URE/01,JO20cw,-12,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503365263,1602500280,ON3URE/01,JO20cw,-23,14.097043,K1MKD,FN42,33,-1,5561,53,14,1.3 Kiwi,0
2503369978,1602500400,ON3URE/01,JO20cw,-9,14.097057,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503369901,1602500400,ON3URE/01,JO20cw,-6,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503370033,1602500400,ON3URE/01,JO20cw,-21,14.097025,VE1NR,FN84,37,0,4906,57,14,1.3 Kiwi,0
2503370001,1602500400,ON3URE/01,JO20cw,-19,14.097098,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2503372703,1602500520,ON3URE/01,JO20cw,-26,14.097020,RA3III,KO66jf,23,0,1960,265,14,1.3 Kiwi,0
2503375092,1602500640,ON3URE/01,JO20cw,-13,14.097001,LY3LT,KO24,23,0,1446,263,14,1.3 Kiwi,0
2503377179,1602500640,ON3URE/01,JO20cw,-12,14.097024,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
2503376289,1602500640,ON3URE/01,JO20cw,-14,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503376193,1602500640,ON3URE/01,JO20cw,-13,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503383368,1602500760,ON3URE/01,JO20cw,-26,14.097020,EA6GK,JM19iq,20,-3,1256,5,14,1.3 Kiwi,0
2503383276,1602500760,ON3URE/01,JO20cw,-20,14.097040,HA3PG,JN96db,10,0,1168,303,14,1.3 Kiwi,0
2503383442,1602500760,ON3URE/01,JO20cw,-27,14.097081,SP5AAJ,KO02,23,0,1164,268,14,1.3 Kiwi,0
2503384616,1602500880,ON3URE/01,JO20cw,-23,14.097065,G4UGD,IO83qe,37,0,530,115,14,1.3 Kiwi,0
2503387578,1602500880,ON3URE/01,JO20cw,-4,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503385166,1602500880,ON3URE/01,JO20cw,-10,14.097089,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503395061,1602501000,ON3URE/01,JO20cw,-24,14.097030,LA7EPA,JP99of,37,0,2183,209,14,1.3 Kiwi,0
2503393421,1602501000,ON3URE/01,JO20cw,-23,14.097005,OE7GMT,JN57,30,-3,623,311,14,1.3 Kiwi,0
2503393135,1602501000,ON3URE/01,JO20cw,-18,14.097098,VK3MO,QF22,37,0,16603,309,14,1.3 Kiwi,0
2503394336,1602501120,ON3URE/01,JO20cw,-14,14.097022,R2ARX,KO96ca,37,0,2294,270,14,1.3 Kiwi,0
2503397277,1602501120,ON3URE/01,JO20cw,-10,14.097088,UR5KHL,KO30,30,0,1596,281,14,1.3 Kiwi,0
2503394582,1602501120,ON3URE/01,JO20cw,-6,14.097015,UR5UFK,KO50jk,40,0,1863,282,14,1.3 Kiwi,0
2503402606,1602501240,ON3URE/01,JO20cw,-10,14.097013,I0ABU,JN61ml,37,0,1250,330,14,1.3 Kiwi,0
2503403914,1602501360,ON3URE/01,JO20cw,2,14.097015,OH5XO,KP41ca,27,0,1849,244,14,1.3 Kiwi,0
2503405495,1602501360,ON3URE/01,JO20cw,-6,14.097023,SM2IAR,KP05uu,27,0,1932,219,14,1.3 Kiwi,0
