2623400837,1606518240,ON3URE/01,JO20cw,-20,7.040037,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
2623401554,1606518240,ON3URE/02,JO20cw,-14,7.040075,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
2623401463,1606518240,ON3URE/03,JO20cw,-15,7.040077,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
2623401510,1606518240,ON3URE/A0,JO11jd,-18,7.040029,KD4LOL,EL99,37,0,7092,44,7,1.3 Kiwi,1
2623399999,1606518240,ON3URE/01,JO20cw,-14,7.040103,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623401487,1606518240,ON3URE/02,JO20cw,-12,7.040140,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623401532,1606518240,ON3URE/03,JO20cw,-15,7.040142,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623401600,1606518240,ON3URE/03,JO20cw,-25,7.040168,UT4FJ,KN56jn,27,0,1997,294,7,1.3 Kiwi,1
2623401673,1606518240,ON3URE/02,JO20cw,-26,7.040156,VE3CWM,FN15,30,0,5740,53,7,1.3 Kiwi,1
2623401646,1606518240,ON3URE/02,JO20cw,-25,7.040128,W2RCL,FM19,23,0,6162,49,7,1.3 Kiwi,1
2623405277,1606518360,ON3URE/02,JO20cw,-23,7.040038,DK2DB,JN48fw,37,0,377,308,7,1.3 Kiwi,1
2623405221,1606518360,ON3URE/03,JO20cw,-23,7.040040,DK2DB,JN48fw,37,0,377,308,7,1.3 Kiwi,1
2623405312,1606518360,ON3URE/02,JO20cw,-23,7.040147,G4GVZ,IO81wv,37,0,452,101,7,1.3 Kiwi,1
2623405271,1606518360,ON3URE/03,JO20cw,-25,7.040149,G4GVZ,IO81wv,37,0,452,101,7,1.3 Kiwi,1
2623405141,1606518360,ON3URE/A0,JO11jd,-28,7.040100,G4GVZ,IO81wv,37,0,350,102,7,1.3 Kiwi,1
2623405326,1606518360,ON3URE/03,JO20cw,-25,7.040003,G7RMG,IO80tu,33,0,462,86,7,1.3 Kiwi,1
2623402244,1606518360,ON3URE/01,JO20cw,-22,14.097020,HA6QL,JN97xs,37,0,1191,293,14,1.3 Kiwi,1
2623403253,1606518360,ON3URE/02,JO20cw,-10,14.097096,HA6QL,JN97xs,37,0,1191,293,14,1.3 Kiwi,1
2623403953,1606518360,ON3URE/03,JO20cw,-20,14.097100,HA6QL,JN97xs,37,0,1191,293,14,1.3 Kiwi,1
2623404975,1606518360,ON3URE/01,JO20cw,-4,7.040052,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623404969,1606518360,ON3URE/02,JO20cw,-1,7.040089,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623404981,1606518360,ON3URE/03,JO20cw,0,7.040091,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623405022,1606518360,ON3URE/A0,JO11jd,2,7.040043,I0UVN,JN61nl,30,0,1333,327,7,1.3 Kiwi,1
2623405070,1606518360,ON3URE/01,JO20cw,-19,7.040060,IW1RGP,JN33vt,37,0,837,342,7,1.3 Kiwi,1
2623405177,1606518360,ON3URE/02,JO20cw,-16,7.040098,IW1RGP,JN33vt,37,0,837,342,7,1.3 Kiwi,1
2623405131,1606518360,ON3URE/03,JO20cw,-16,7.040100,IW1RGP,JN33vt,37,0,837,342,7,1.3 Kiwi,1
2623405258,1606518360,ON3URE/02,JO20cw,-23,7.040044,K4APC,EM81,37,0,7167,44,7,1.3 Kiwi,1
2623405237,1606518360,ON3URE/03,JO20cw,-24,7.040046,K4APC,EM81,37,0,7167,44,7,1.3 Kiwi,1
2623405209,1606518360,ON3URE/02,JO20cw,-21,7.040058,KB3EOF,FM19fk,33,1,6197,49,7,1.3 Kiwi,1
2623405150,1606518360,ON3URE/01,JO20cw,-23,7.040101,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,1
2623405130,1606518360,ON3URE/02,JO20cw,-16,7.040138,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,1
2623405176,1606518360,ON3URE/03,JO20cw,-18,7.040140,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,1
2623405072,1606518360,ON3URE/A0,JO11jd,-21,7.040092,N8VIM,FN42fq,37,0,5478,53,7,1.3 Kiwi,1
2623405042,1606518360,ON3URE/02,JO20cw,-14,7.040016,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,1
2623405064,1606518360,ON3URE/03,JO20cw,-14,7.040018,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,1
2623405323,1606518360,ON3URE/02,JO20cw,-24,7.040128,W2RCL,FM19,23,0,6162,49,7,1.3 Kiwi,1
2623407111,1606518480,ON3URE/01,JO20cw,-20,7.040076,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623408285,1606518480,ON3URE/02,JO20cw,-21,7.040113,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623408282,1606518480,ON3URE/03,JO20cw,-28,7.040115,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623406942,1606518480,ON3URE/A0,JO11jd,-25,7.040067,CT7AEB,IM58ob,23,0,1715,28,7,1.3 Kiwi,1
2623408438,1606518480,ON3URE/A0,JO11jd,-18,3.594096,G8LIK,IO93,23,0,368,133,3,1.3 Kiwi,1
2623408452,1606518480,ON3URE/A0,JO11jd,-23,3.594055,M0LMI,JO00kw,20,0,136,79,3,1.3 Kiwi,1
2623406820,1606518480,ON3URE/02,JO20cw,-25,14.097175,ON4SSB,JO20,23,-1,73,314,14,1.3 Kiwi,1
2623406129,1606518480,ON3URE/01,JO20cw,-19,7.040091,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623408226,1606518480,ON3URE/02,JO20cw,-12,7.040129,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623408222,1606518480,ON3URE/03,JO20cw,-13,7.040131,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623406800,1606518480,ON3URE/A0,JO11jd,-17,7.040082,WA4DT,EM94lx,37,0,6660,46,7,1.3 Kiwi,1
2623410110,1606518600,ON3URE/A0,JO11jd,-24,3.594077,G4NJJ,JO02,23,0,195,139,3,1.3 Kiwi,1
2623410058,1606518600,ON3URE/A0,JO11jd,-24,3.594121,OK2SAM,JN99du,27,0,1104,283,3,1.3 Kiwi,1
2623409856,1606518600,ON3URE/A0,JO11jd,-20,14.097013,ON0VRN,JO11ja,23,0,14,0,14,1.3 Kiwi,1
2623409482,1606518600,ON3URE/01,JO20cw,-12,14.097022,ON7KO,JO21ce,37,-1,28,180,14,1.3 Kiwi,1
2623411224,1606518600,ON3URE/01,JO20cw,-27,7.040058,ON7KO,JO21ce,37,0,28,180,7,1.3 Kiwi,1
2623411177,1606518600,ON3URE/02,JO20cw,-2,14.097098,ON7KO,JO21ce,37,-1,28,180,14,1.3 Kiwi,1
2623409729,1606518600,ON3URE/03,JO20cw,-22,14.097101,ON7KO,JO21ce,37,-2,28,180,14,1.3 Kiwi,1
2623411239,1606518600,ON3URE/03,JO20cw,-22,7.040101,R2DGO,KO85,23,0,2216,271,7,1.3 Kiwi,1
2623411186,1606518600,ON3URE/02,JO20cw,-20,7.040064,UA3DJR,KO85xu,30,0,2279,270,7,1.3 Kiwi,1
2623411187,1606518600,ON3URE/03,JO20cw,-20,7.040066,UA3DJR,KO85xu,30,0,2279,270,7,1.3 Kiwi,1
2623411189,1606518600,ON3URE/A0,JO11jd,-21,7.040017,UA3DJR,KO85xu,30,0,2357,272,7,1.3 Kiwi,1
2623411274,1606518600,ON3URE/02,JO20cw,-26,7.040128,W2RCL,FM19,23,0,6162,49,7,1.3 Kiwi,1
2623412992,1606518720,ON3URE/A0,JO11jd,-6,3.594063,G1CPC,IO91op,23,0,255,101,3,1.3 Kiwi,1
2623412991,1606518720,ON3URE/A0,JO11jd,-21,3.594096,G8LIK,IO93,23,0,368,133,3,1.3 Kiwi,1
2623413942,1606518720,ON3URE/01,JO20cw,-24,7.040103,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623413915,1606518720,ON3URE/02,JO20cw,-14,7.040140,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623413898,1606518720,ON3URE/03,JO20cw,-22,7.040142,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623413893,1606518720,ON3URE/A0,JO11jd,-15,7.040035,WA3DNM,FM29fw,37,0,5930,50,7,1.3 Kiwi,1
2623415102,1606518840,ON3URE/A0,JO11jd,-14,3.594090,HB9DOZ,JN37rf,23,0,552,324,3,1.3 Kiwi,1
2623416540,1606518840,ON3URE/01,JO20cw,-10,7.040051,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623416480,1606518840,ON3URE/02,JO20cw,2,7.040089,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623416544,1606518840,ON3URE/03,JO20cw,-2,7.040091,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623416520,1606518840,ON3URE/A0,JO11jd,3,7.040043,I0UVN,JN61nl,30,0,1333,327,7,1.3 Kiwi,1
2623416553,1606518840,ON3URE/02,JO20cw,-16,7.040075,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
2623416580,1606518840,ON3URE/A0,JO11jd,-21,7.040029,KD4LOL,EL99,37,0,7092,44,7,1.3 Kiwi,1
2623419429,1606518960,ON3URE/01,JO20cw,-23,7.040076,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623419457,1606518960,ON3URE/A0,JO11jd,-26,7.040067,CT7AEB,IM58ob,23,0,1715,28,7,1.3 Kiwi,1
2623419300,1606518960,ON3URE/01,JO20cw,-14,7.040031,EA5CYA,IM99,23,0,1338,16,7,1.3 Kiwi,1
2623419317,1606518960,ON3URE/02,JO20cw,-14,7.040069,EA5CYA,IM99,23,0,1338,16,7,1.3 Kiwi,1
2623419272,1606518960,ON3URE/03,JO20cw,-13,7.040070,EA5CYA,IM99,23,0,1338,16,7,1.3 Kiwi,1
2623419414,1606518960,ON3URE/A0,JO11jd,-22,7.040022,EA5CYA,IM99,23,0,1331,12,7,1.3 Kiwi,1
2623419503,1606518960,ON3URE/02,JO20cw,-25,7.040002,G7RMG,IO80tu,33,1,462,86,7,1.3 Kiwi,1
2623419505,1606518960,ON3URE/03,JO20cw,-25,7.040004,G7RMG,IO80tu,33,1,462,86,7,1.3 Kiwi,1
2623417778,1606518960,ON3URE/A0,JO11jd,-27,3.594096,G8LIK,IO93,23,0,368,133,3,1.3 Kiwi,1
2623419481,1606518960,ON3URE/02,JO20cw,-20,7.040109,KD6RF,EM22lr,37,0,7834,41,7,1.3 Kiwi,1
2623419490,1606518960,ON3URE/03,JO20cw,-22,7.040111,KD6RF,EM22lr,37,0,7834,41,7,1.3 Kiwi,1
2623419472,1606518960,ON3URE/01,JO20cw,-24,7.040101,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,1
2623419396,1606518960,ON3URE/02,JO20cw,-16,7.040138,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,1
2623419406,1606518960,ON3URE/03,JO20cw,-18,7.040140,N8VIM,FN42fq,37,0,5579,53,7,1.3 Kiwi,1
2623419293,1606518960,ON3URE/A0,JO11jd,-20,7.040092,N8VIM,FN42fq,37,0,5478,53,7,1.3 Kiwi,1
2623419450,1606518960,ON3URE/02,JO20cw,-20,7.040016,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,1
2623419451,1606518960,ON3URE/03,JO20cw,-21,7.040018,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,1
2623419365,1606518960,ON3URE/01,JO20cw,-21,7.040091,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623419271,1606518960,ON3URE/02,JO20cw,-13,7.040129,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623419336,1606518960,ON3URE/03,JO20cw,-15,7.040131,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623419347,1606518960,ON3URE/A0,JO11jd,-21,7.040083,WA4DT,EM94lx,37,0,6660,46,7,1.3 Kiwi,1
2623421052,1606519080,ON3URE/02,JO20cw,-27,7.040158,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,1
2623422188,1606519080,ON3URE/01,JO20cw,-27,7.040060,HA6QL,JN97xs,37,0,1191,293,7,1.3 Kiwi,1
2623421008,1606519080,ON3URE/02,JO20cw,-15,7.040098,HA6QL,JN97xs,37,0,1191,293,7,1.3 Kiwi,1
2623420460,1606519080,ON3URE/03,JO20cw,-17,7.040100,HA6QL,JN97xs,37,0,1191,293,7,1.3 Kiwi,1
2623422230,1606519080,ON3URE/A0,JO11jd,-21,7.040052,HA6QL,JN97xs,37,0,1293,293,7,1.3 Kiwi,1
2623420560,1606519080,ON3URE/03,JO20cw,-22,7.040066,UA3DJR,KO85xu,30,0,2279,270,7,1.3 Kiwi,1
2623422287,1606519080,ON3URE/A0,JO11jd,-21,7.040018,UA3DJR,KO85xu,30,0,2357,272,7,1.3 Kiwi,1
2623421409,1606519080,ON3URE/03,JO20cw,-29,7.039999,W4ENN,EM64ru,30,0,7126,44,7,1.3 Kiwi,1
2623421113,1606519080,ON3URE/02,JO20cw,-20,7.040061,WA9WTK,FN42fk,40,0,5596,53,7,1.3 Kiwi,1
2623420614,1606519080,ON3URE/03,JO20cw,-23,7.040062,WA9WTK,FN42fk,40,0,5596,53,7,1.3 Kiwi,1
2623425471,1606519200,ON3URE/02,JO20cw,-11,7.040000,7X2UV,JM16mt,37,0,1573,3,7,1.3 Kiwi,1
2623425468,1606519200,ON3URE/03,JO20cw,-13,7.040002,7X2UV,JM16mt,37,0,1573,3,7,1.3 Kiwi,1
2623425587,1606519200,ON3URE/01,JO20cw,-20,7.040076,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623425605,1606519200,ON3URE/02,JO20cw,-21,7.040114,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623425658,1606519200,ON3URE/03,JO20cw,-26,7.040116,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623424088,1606519200,ON3URE/A0,JO11jd,-18,3.594096,G8LIK,IO93,23,0,368,133,3,1.3 Kiwi,1
2623425659,1606519200,ON3URE/02,JO20cw,-24,7.040163,KB8EZX,EN91dk,37,0,6316,49,7,1.3 Kiwi,1
2623425602,1606519200,ON3URE/03,JO20cw,-26,7.040165,KB8EZX,EN91dk,37,1,6316,49,7,1.3 Kiwi,1
2623425693,1606519200,ON3URE/02,JO20cw,-27,7.040056,N8PK,FM19,20,0,6162,49,7,1.3 Kiwi,1
2623424226,1606519200,ON3URE/A0,JO11jd,-24,3.594122,OK2SAM,JN99du,27,0,1104,283,3,1.3 Kiwi,1
2623423945,1606519200,ON3URE/A0,JO11jd,-20,14.097013,ON0VRN,JO11ja,23,0,14,0,14,1.3 Kiwi,1
2623424232,1606519200,ON3URE/01,JO20cw,-10,14.097023,ON7KO,JO21ce,37,-3,28,180,14,1.3 Kiwi,1
2623425512,1606519200,ON3URE/01,JO20cw,-19,7.040058,ON7KO,JO21ce,37,0,28,180,7,1.3 Kiwi,1
2623423710,1606519200,ON3URE/02,JO20cw,-1,14.097098,ON7KO,JO21ce,37,-3,28,180,14,1.3 Kiwi,1
2623425537,1606519200,ON3URE/03,JO20cw,-22,14.097102,ON7KO,JO21ce,37,-3,28,180,14,1.3 Kiwi,1
2623424138,1606519200,ON3URE/A0,JO11jd,-21,3.594082,PA1WBU,JO21,30,0,155,257,3,1.3 Kiwi,1
2623425646,1606519200,ON3URE/01,JO20cw,-29,7.040045,YO4DFT,KN44hd,30,-2,1971,301,7,1.3 Kiwi,1
2623425604,1606519200,ON3URE/02,JO20cw,-14,7.040083,YO4DFT,KN44hd,30,-3,1971,301,7,1.3 Kiwi,1
2623425540,1606519200,ON3URE/03,JO20cw,-15,7.040085,YO4DFT,KN44hd,30,-2,1971,301,7,1.3 Kiwi,1
2623425497,1606519200,ON3URE/A0,JO11jd,-24,7.040037,YO4DFT,KN44hd,30,-2,2072,301,7,1.3 Kiwi,1
2623427228,1606519320,ON3URE/A0,JO11jd,-1,3.594063,G1CPC,IO91op,23,0,255,101,3,1.3 Kiwi,1
2623427170,1606519320,ON3URE/02,JO20cw,-23,14.097096,HA6QL,JN97xs,37,0,1191,293,14,1.3 Kiwi,1
2623428359,1606519320,ON3URE/01,JO20cw,-3,7.040051,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623428336,1606519320,ON3URE/02,JO20cw,-2,7.040089,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623428399,1606519320,ON3URE/03,JO20cw,1,7.040091,I0UVN,JN61nl,30,0,1254,330,7,1.3 Kiwi,1
2623428403,1606519320,ON3URE/A0,JO11jd,4,7.040043,I0UVN,JN61nl,30,0,1333,327,7,1.3 Kiwi,1
2623428427,1606519320,ON3URE/01,JO20cw,-15,7.040103,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623428422,1606519320,ON3URE/02,JO20cw,-13,7.040141,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623428468,1606519320,ON3URE/03,JO20cw,-16,7.040142,ON5VW,JO10vv,27,0,30,81,7,1.3 Kiwi,1
2623427334,1606519320,ON3URE/02,JO20cw,-20,28.126079,ON7KB,JO21ei,37,-1,48,194,28,1.3 Kiwi,1
2623427106,1606519320,ON3URE/A0,JO11jd,-17,3.594078,SM3ESX,JP82,20,0,1520,221,3,1.3 Kiwi,1
2623428474,1606519320,ON3URE/02,JO20cw,-23,7.040128,W2RCL,FM19,23,0,6162,49,7,1.3 Kiwi,1
2623428521,1606519320,ON3URE/03,JO20cw,-24,7.040130,W2RCL,FM19,23,0,6162,49,7,1.3 Kiwi,1
2623428516,1606519320,ON3URE/02,JO20cw,-29,7.039999,WM4B,EM82em,27,0,7123,44,7,1.3 Kiwi,1
2623431257,1606519440,ON3URE/01,JO20cw,-14,7.040076,CT7AEB,IM58ob,23,0,1759,31,7,1.3 Kiwi,1
2623429952,1606519440,ON3URE/A0,JO11jd,-26,3.594074,DJ8AW,JO52gh,20,0,549,259,3,1.3 Kiwi,1
2623430158,1606519440,ON3URE/A0,JO11jd,-15,3.594096,G8LIK,IO93,23,0,368,133,3,1.3 Kiwi,1
2623431377,1606519440,ON3URE/03,JO20cw,-18,7.040114,KC2STA,FN22vx,37,0,5731,52,7,1.3 Kiwi,1
2623430379,1606519440,ON3URE/A0,JO11jd,-22,7.040065,KC2STA,FN22vx,37,0,5631,52,7,1.3 Kiwi,1
2623429910,1606519440,ON3URE/A0,JO11jd,-20,3.594055,M0LMI,JO00kw,20,0,136,79,3,1.3 Kiwi,1
2623431375,1606519440,ON3URE/02,JO20cw,-19,7.040016,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,1
2623431421,1606519440,ON3URE/03,JO20cw,-19,7.040018,SV8FET,KM27lj,20,0,2223,319,7,1.3 Kiwi,1
2623431444,1606519440,ON3URE/02,JO20cw,-24,7.040064,UA3DJR,KO85xu,30,0,2279,270,7,1.3 Kiwi,1
2623431449,1606519440,ON3URE/03,JO20cw,-20,7.040066,UA3DJR,KO85xu,30,0,2279,270,7,1.3 Kiwi,1
2623429970,1606519440,ON3URE/A0,JO11jd,-23,7.040017,UA3DJR,KO85xu,30,0,2357,272,7,1.3 Kiwi,1
2623431413,1606519440,ON3URE/02,JO20cw,-22,7.040154,VE3CWM,FN15,30,0,5740,53,7,1.3 Kiwi,1
2623431479,1606519440,ON3URE/03,JO20cw,-24,7.040156,VE3CWM,FN15,30,0,5740,53,7,1.3 Kiwi,1
2623431330,1606519440,ON3URE/01,JO20cw,-21,7.040044,WA3DNM,FM29fw,37,0,6031,50,7,1.3 Kiwi,1
2623431258,1606519440,ON3URE/02,JO20cw,-14,7.040082,WA3DNM,FM29fw,37,0,6031,50,7,1.3 Kiwi,1
2623431267,1606519440,ON3URE/03,JO20cw,-16,7.040084,WA3DNM,FM29fw,37,0,6031,50,7,1.3 Kiwi,1
2623429629,1606519440,ON3URE/A0,JO11jd,-21,7.040035,WA3DNM,FM29fw,37,0,5930,50,7,1.3 Kiwi,1
2623431381,1606519440,ON3URE/01,JO20cw,-22,7.040091,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623431335,1606519440,ON3URE/02,JO20cw,-16,7.040129,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623431336,1606519440,ON3URE/03,JO20cw,-17,7.040131,WA4DT,EM94lx,37,0,6760,46,7,1.3 Kiwi,1
2623429794,1606519440,ON3URE/A0,JO11jd,-22,7.040083,WA4DT,EM94lx,37,0,6660,46,7,1.3 Kiwi,1
2623434491,1606519560,ON3URE/02,JO20cw,-20,7.040157,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,1
2623434481,1606519560,ON3URE/03,JO20cw,-24,7.040159,AJ8S/1,FN44mf,33,0,5439,54,7,1.3 Kiwi,1
2623434519,1606519560,ON3URE/02,JO20cw,-23,7.040147,G4GVZ,IO81wv,37,0,452,101,7,1.3 Kiwi,1
2623434402,1606519560,ON3URE/02,JO20cw,-16,7.040097,K4AGR,EM71gc,37,0,7356,44,7,1.3 Kiwi,1
2623434429,1606519560,ON3URE/03,JO20cw,-23,7.040099,K4AGR,EM71gc,37,0,7356,44,7,1.3 Kiwi,1
2623434387,1606519560,ON3URE/A0,JO11jd,-22,7.040051,K4AGR,EM71gc,37,0,7255,44,7,1.3 Kiwi,1
2623434337,1606519560,ON3URE/01,JO20cw,-23,7.040038,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
2623434366,1606519560,ON3URE/02,JO20cw,-12,7.040076,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
2623434340,1606519560,ON3URE/03,JO20cw,-17,7.040078,KD4LOL,EL99,37,0,7193,44,7,1.3 Kiwi,1
